,participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.treatment,player.martingale,player.consent,player.knowledge,player.cq1,player.cq2,player.cq4,player.cq5,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
751,92,qihm28ir,63d7df9884f0b6ee095aada3,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:12:21.990555+00:00,1,,,290.0,92,,0.0,s1,0.0,1.0,2.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
752,93,dh1jvezl,5c07046396378a000119561f,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:12:54.456840+00:00,1,,,195.0,93,,0.0,s2,0.0,1.0,6.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
753,94,kykby947,60cefee15b44bd17785295f1,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:13:05.653148+00:00,1,,,226.0,94,,0.0,s2,0.0,1.0,7.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
754,95,hqulmbmv,60e792f25e9ab875f9605cf5,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:13:15.133498+00:00,1,,,202.0,95,,0.0,s3,0.0,1.0,7.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
755,96,nvrmqqna,5f90581950d8520e8c7d3890,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:13:25.747714+00:00,1,,,183.0,96,,0.0,s4,1.0,1.0,7.0,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
756,97,96o6hitp,63ba10de73415d047e1d6731,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:14:11.772434+00:00,1,,,231.0,97,,0.0,s1,0.0,1.0,3.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
758,99,b2lyx61m,5eaa5d8b040c211e56dc98c0,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:14:37.199339+00:00,1,,,192.0,99,,0.0,s2,0.0,1.0,6.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
759,100,85q2mnx4,5484821efdf99b07b28f2300,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:14:54.350933+00:00,1,,,260.0,100,,0.0,s2,0.0,1.0,8.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
760,101,gpkp02zi,5cb128db0d14d3001838eef5,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:15:18.286290+00:00,1,,,141.0,101,,0.0,s3,0.0,1.0,1.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
761,102,cdvwu94r,63656c4e67c6245cc50dc5a7,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:15:20.281147+00:00,1,,,200.0,102,,0.0,s4,1.0,1.0,6.0,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
763,104,vj7zfbtg,61313473de5462f652bb133c,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:15:35.362510+00:00,1,,,249.0,104,,0.0,s1,0.0,1.0,4.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
764,105,ydbzysor,595d516e2da9c90001d7d200,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:15:35.743741+00:00,1,,,181.0,105,,0.0,s2,0.0,1.0,5.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
765,106,sgv83ass,63b88b7855864805bec51ddc,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:15:39.645657+00:00,1,,,231.0,106,,0.0,s2,0.0,1.0,5.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
766,107,lxlvadl7,60d9faa609c8dcb9e5e05481,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:15:41.009953+00:00,1,,,156.0,107,,0.0,s3,0.0,1.0,1.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
767,108,j3gei7ws,5c37ecbfbef9a20001e3b0d9,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:16:13.845924+00:00,1,,,287.0,108,,0.0,s4,1.0,1.0,7.0,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
768,109,awaobb07,610edb819806c186279416df,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:16:18.405496+00:00,1,,,177.0,109,,0.0,s1,0.0,1.0,4.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
769,110,ijghidrq,632339023c3bf456b2b2061d,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:16:27.050490+00:00,1,,,207.0,110,,0.0,s1,0.0,1.0,8.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
771,112,d9izgfxy,5ec9cf3ed4642d4ebb802b42,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:16:52.699159+00:00,1,,,206.0,112,,0.0,s2,0.0,1.0,6.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
772,113,flwbtntv,6338c2127eed17193a7a4d32,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:17:08.018554+00:00,1,,,137.0,113,,0.0,s3,0.0,1.0,4.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
773,114,qce4k4ri,62b9bd2b93657665bf0fc91d,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:17:12.784079+00:00,1,,,155.0,114,,0.0,s4,1.0,1.0,7.0,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
774,115,2ojue9om,631b32b0796f2941b55e7d58,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:18:47.299601+00:00,1,,,217.0,115,,0.0,s1,0.0,1.0,8.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
775,116,2zqhig9u,59f6a6ec07e3780001ccd4d0,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:19:56.328925+00:00,1,,,233.0,116,,0.0,s1,0.0,1.0,6.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
776,117,0ie8fi28,61fa94015719bc09cb834e2e,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:20:41.386016+00:00,1,,,247.0,117,,0.0,s2,0.0,1.0,4.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
777,118,y25j826l,60904b9e21e4f57edd6e3314,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:21:02.610123+00:00,1,,,150.0,118,,0.0,s2,0.0,1.0,7.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
779,120,dt8dyxki,5d9ed6d5a40b0200173dc7f9,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:22:09.575737+00:00,1,,,235.0,120,,0.0,s4,1.0,1.0,7.0,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
780,121,uwjwviq1,615df1b1d27e6932fca18dfa,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:22:28.000772+00:00,1,,,185.0,121,,0.0,s1,0.0,1.0,8.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
781,122,8xqv3p03,5a6f57166923df0001ef8d02,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:22:30.361287+00:00,1,,,177.0,122,,0.0,s1,0.0,1.0,2.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
782,123,tna30wqj,5c567e2acc53750001751cb0,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:22:44.065880+00:00,1,,,110.0,123,,0.0,s2,0.0,1.0,5.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
