participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.block_name,player.treatment_name,player.inner_name,player.notifications,player.hedonic,player.sr_prefs,player.sr_better_decs,player.sr_better_have_option,player.sr_notifications,player.sr_badges,player.sr_confetti,player.gender,player.age,player.nationality,player.education,player.study_major,player.course_financial,player.experiment_before,player.trading_experience,player.online_trading_experience,player.trading_frequency,player.portfolio_frequency,player.asset_class,player.use_leverage,player.purpose,player.difficulty,player.vars_dump,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
5,py6w9ry1,,0,0,23,,,,0,,,0.00,5,,0.00,block 1 (G first),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,602cn794,,,,,1
6,i7h9yael,,0,0,23,,,,0,,,0.00,6,,0.00,block 1 (G first),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,602cn794,,,,,1
7,9xitbowx,,0,0,23,,,,0,,,0.00,7,,0.00,block 2 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,602cn794,,,,,1
8,wrgkj1ru,,0,0,23,,,,0,,,0.00,8,,0.00,block 2 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,602cn794,,,,,1
9,tj2hjz5e,,0,0,23,,,,0,,,0.00,9,,0.00,block 2 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,602cn794,,,,,1
10,e8v1p2lg,,0,0,23,,,,0,,,0.00,10,,0.00,block 2 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,602cn794,,,,,1
11,ziv1a01t,,0,0,23,,,,0,,,0.00,11,,0.00,block 2 (G first),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,602cn794,,,,,1
12,34h1a5j4,,0,0,23,,,,0,,,0.00,12,,0.00,block 2 (G first),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,602cn794,,,,,1
13,bt248qt0,,0,0,23,,,,0,,,0.00,13,,0.00,block 3 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,602cn794,,,,,1
14,5jkcsv68,,0,0,23,,,,0,,,0.00,14,,0.00,block 3 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,602cn794,,,,,1
15,fffi5xag,,0,0,23,,,,0,,,0.00,15,,0.00,block 3 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,602cn794,,,,,1
16,nwh3n1br,,0,0,23,,,,0,,,0.00,16,,0.00,block 3 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,602cn794,,,,,1
17,v3kytgyu,,0,0,23,,,,0,,,0.00,17,,0.00,block 3 (G second),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,602cn794,,,,,1
18,ir3l5vok,,0,0,23,,,,0,,,0.00,18,,0.00,block 3 (G second),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,602cn794,,,,,1
19,75c8380u,,0,0,23,,,,0,,,0.00,19,,0.00,block 4 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,602cn794,,,,,1
20,jraohj6e,,0,0,23,,,,0,,,0.00,20,,0.00,block 4 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,602cn794,,,,,1
21,po6mub02,,0,0,23,,,,0,,,0.00,21,,0.00,block 4 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,602cn794,,,,,1
22,4n8r9bbv,,0,0,23,,,,0,,,0.00,22,,0.00,block 4 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,602cn794,,,,,1
23,cxpofdpz,,0,0,23,,,,0,,,0.00,23,,0.00,block 4 (G second),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,602cn794,,,,,1
24,sdsi0yp8,,0,0,23,,,,0,,,0.00,24,,0.00,block 4 (G second),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,602cn794,,,,,1
1,ygtiz45x,,0,1,23,pretrade,Consent,2023-02-22 04:13:22.797473+00:00,1,,,0.00,1,,0.00,block 1 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
2,2tpnec9l,,0,3,23,pretrade,CQPage,2023-02-22 04:49:26.207490+00:00,1,,,0.00,2,,0.00,block 1 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
3,mi0088eg,,0,24,23,post_experimental,FinalForProlific,2023-02-22 21:46:15.910963+00:00,1,,,182.00,3,,12.00,block 1 (G first),"Session II - non-hedonic, price",s2,1,0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4,,,Male,22,SG,undergraduate: 3d year,Finance,1,0,1,1,Monthly,Daily,Stocks,No,"I think the purpose was to analyse different human behaviours of consumers, and see how an investor would react to changes in stock price. It also aims to look at how investors might change their decision given a prompt that notifies them about stock prices with multiple continuous shifts in one direction. This ties into how investors view trends and make investments based on probability and other factors like patterns.","The only difficulty I would encounter would be that once the period ""trading begins"" occurs, I am not given enough reaction time to decide to sell the stock that I am automatically holding. Furthermore, another difficulty is that we are not allowed to short stocks and are only given the choice of being able to long stocks. I think it causes a lot of missed profit opportunities.","{""treatments"": [false, true], ""payable_round"": 2, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 170}",1,1,vmu7c279,,,,,0
4,vqwit263,,0,2,23,pretrade,Instructions,2023-02-22 21:50:13.475781+00:00,1,,,0.00,4,,0.00,block 1 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
5,jjg6yapy,,0,3,23,pretrade,CQPage,2023-02-22 22:31:36.873525+00:00,1,,,0.00,5,,0.00,block 1 (G first),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
6,rue0tf1m,,0,1,23,pretrade,Consent,2023-02-24 00:20:38.277397+00:00,1,,,0.00,6,,0.00,block 1 (G first),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
7,oj3toyxl,,0,1,23,pretrade,Consent,2023-02-24 08:31:20.299679+00:00,1,,,0.00,7,,0.00,block 2 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
8,5y8ofza6,,0,1,23,pretrade,Consent,2023-02-24 21:58:34.560081+00:00,1,,,0.00,8,,0.00,block 2 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
9,8kcgpfii,,0,1,23,pretrade,Consent,2023-02-24 22:29:32.888564+00:00,1,,,0.00,9,,0.00,block 2 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
10,7jonfg2l,,0,24,23,post_experimental,FinalForProlific,2023-02-25 00:02:23.314708+00:00,1,,,216.00,10,,11.00,block 2 (G first),"Session II - non-hedonic, price",s2,1,0,Design 1,Design 1,"Have an option between Design #1 and Design #2,",2,,,Male,20,CA,undergraduate: 3d year,Finance,1,0,1,1,Weekly,Weekly,Bonds,No,I believe the purpose of this study is to understand the trading habits of consumers. Given the set of rules and understanding the general understanding of how markets work and the relatively simple questions given after you can measure how well people did at the game and compare it to the number of correct responses in the quiz.,The task was straightforward and easy to understand and the game functioned well.   also my student number is 1007129732,"{""treatments"": [true, false], ""payable_round"": 5, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 205}",1,1,vmu7c279,,,,,0
11,5c7udvpd,,0,24,23,post_experimental,FinalForProlific,2023-02-25 02:15:44.446805+00:00,1,,,220.00,11,,10.00,block 2 (G first),Session III - full gamification,s3,1,1,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5,5,5,Male,23,CN,undergraduate: 4th year,Finance,1,0,0,0,Less than once a month,Less than once a month,Stocks,No,I believe it is to assess the investment psychology of the average population.,"No, the instructions were succinct and I am also familiar with the mechanics of a stock market.","{""treatments"": [false, true], ""payable_round"": 2, ""treatment"": ""s3"", ""martingale"": false, ""trading_payoff"": 210}",1,1,vmu7c279,,,,,0
12,liaamqnq,,0,1,23,pretrade,Consent,2023-02-25 03:35:37.043109+00:00,1,,,0.00,12,,0.00,block 2 (G first),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
13,nguao961,,0,1,23,pretrade,Consent,2023-02-25 04:02:07.744624+00:00,1,,,0.00,13,,0.00,block 3 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
14,nlp1gb1k,,0,24,23,post_experimental,FinalForProlific,2023-02-25 23:29:34.117537+00:00,1,,,167.00,14,,12.00,block 3 (G second),"Session I - Hedonic, no price",s1,0,1,Design 2,Design 2,"Have an option between Design #1 and Design #2,",,2,2,Male,20,CA,undergraduate: 3d year,Finance,0,0,0,0,Monthly,Monthly,Stocks,Yes,George Theoharis  1007271845    To teach people how investors look at trends within the market to make trades. To also test different platforms when we see how much we are making/loosing how conscious we are of what is going on.    Ive also only used margin 2-3 times before very scary.,I found it difficult to forecast what was going to happen next at the very beginning but I was figuring it our towards the end when I had more information.    Also I did not like the achievements they distracted me.,"{""treatments"": [true, false], ""payable_round"": 3, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 155}",1,1,vmu7c279,,,,,0
15,gcs54w3b,,0,24,23,post_experimental,FinalForProlific,2023-02-26 19:07:57.281915+00:00,1,,,237.00,15,,12.00,block 3 (G second),"Session II - non-hedonic, price",s2,1,0,Design 1,Design 1,"Have an option between Design #1 and Design #2,",4,,,Male,20,CA,undergraduate: 3d year,Finance,1,0,0,0,Less than once a month,Less than once a month,Cryptocurrencies,Do not know,to better understand financial literacy and experiment with investing into stocks,i have not everything was clear and concise,"{""treatments"": [false, true], ""payable_round"": 5, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 225}",1,1,vmu7c279,,,,,0
16,xyxg2tr7,,0,2,23,pretrade,Instructions,2023-02-27 05:34:42.569511+00:00,1,,,0.00,16,,0.00,block 3 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
17,3z3xziwc,,0,1,23,pretrade,Consent,2023-02-27 17:57:56.714876+00:00,1,,,0.00,17,,0.00,block 3 (G second),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
18,bz4stjvu,,0,2,23,pretrade,Instructions,2023-02-28 03:23:02.618663+00:00,1,,,0.00,18,,0.00,block 3 (G second),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
19,sn12xrqu,,0,1,23,pretrade,Consent,2023-02-28 14:48:58.255343+00:00,1,,,0.00,19,,0.00,block 4 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
20,hre8fq8i,,0,24,23,post_experimental,FinalForProlific,2023-03-01 22:54:31.871982+00:00,1,,,202.00,20,,12.00,block 4 (G second),"Session I - Hedonic, no price",s1,0,1,Design 1,Design 1,"Have an option between Design #1 and Design #2,",,3,2,Female,22,CA,undergraduate: 4th year,Finance,1,0,1,1,Less than once a month,Monthly,Stocks,No,"To gauge people's reactions to trading platform features (for example, the ""congratulations"" and the badges were distracting to me but could've also falsely boosted people's confidence and influenced their trading), to gauge people's self awareness in these biases, to see the level of financial literacy a person has against their level of expertise and / or education.","It was a bit long and I found it difficult to not know how much time I had during each round of the trading. The instructions in the beginning were also quite lengthy as they were mostly text and one one page, so if it was broken down into different pages and more visual I could have read the instructions and understood them faster. I found it fun though that I naturally found my risk-preference and could kind of ""extract"" a fundamental value of the securities I was trading just by seeing what value was being fluctuated around. I found it difficult to snap out of the short-term trading mode especially when I was being ""rewarded"" for higher quantity of trades, so when I could have held on to my long position and ridden out the wave, I traded it instead because I was in short-term mode.","{""treatments"": [true, false], ""payable_round"": 4, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 190}",1,1,vmu7c279,,,,,0
21,pb727kvg,,0,24,23,post_experimental,FinalForProlific,2023-03-03 23:00:43.145273+00:00,1,,,231.00,21,,11.00,block 4 (G second),"Session II - non-hedonic, price",s2,1,0,Design 1,Design 1,"Have an option between Design #1 and Design #2,",4,,,Female,21,SG,undergraduate: 3d year,Other,1,1,0,0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",No,Study trading behaviour and risk averseness of individuals,nope,"{""treatments"": [false, true], ""payable_round"": 2, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 220}",1,1,vmu7c279,,,,,0
22,62y0e1hu,,0,1,23,pretrade,Consent,2023-03-04 06:39:58.117995+00:00,1,,,0.00,22,,0.00,block 4 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
23,pgdv91vz,,0,24,23,post_experimental,FinalForProlific,2023-03-04 17:19:43.172888+00:00,1,,,196.00,23,,11.00,block 4 (G second),Session III - full gamification,s3,1,1,Design 1,Design 1,Only trade on Design #1,3,1,1,Male,20,CA,undergraduate: 3d year,Finance,1,0,0,0,Less than once a month,Less than once a month,Stocks,Do not know,"To see how new individual act in the market, and if they can learn quickly to the market trends.         Francesco Zita (#1007073916)","The first round I found quite difficult, but then I slowly began to use a technique which earned me some more money in the later rounds.","{""treatments"": [false, true], ""payable_round"": 2, ""treatment"": ""s3"", ""martingale"": false, ""trading_payoff"": 185}",1,1,vmu7c279,,,,,0
24,wnfmow9i,,0,1,23,pretrade,Consent,2023-03-04 17:37:23.224992+00:00,1,,,0.00,24,,0.00,block 4 (G second),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
25,j6by7vxv,,0,3,23,pretrade,CQPage,2023-03-04 17:39:17.016494+00:00,1,,,0.00,25,,0.00,block 1 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
26,szq18i6r,,0,1,23,pretrade,Consent,2023-03-04 18:24:22.065463+00:00,1,,,0.00,26,,0.00,block 1 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
27,3cbm3sys,,0,24,23,post_experimental,FinalForProlific,2023-03-04 19:37:05.620386+00:00,1,,,266.00,27,,11.00,block 1 (G first),"Session II - non-hedonic, price",s2,1,0,Design 2,Design 1,"Have an option between Design #1 and Design #2,",3,,,Male,22,CA,undergraduate: 3d year,Finance,0,0,0,0,Less than once a month,Less than once a month,Stocks,No,"To find out the effect of certain features (such as 3 times same direction movement or ability to see your profit) on your trading behaviour. My guess is that the first feature makes your trading less rationale (as you are more likely to panic when seeing this notification), while the ability to see profit makes you more likely to hold, as you see a potential opportunity to lose when selling under bought value.",N/A,"{""treatments"": [false, true], ""payable_round"": 3, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 255}",1,1,vmu7c279,,,,,0
28,galec1ga,,0,24,23,post_experimental,FinalForProlific,2023-03-04 19:42:34.568323+00:00,1,,,291.00,28,,11.00,block 1 (G first),"Session II - non-hedonic, price",s2,1,0,Design 1,Design 2,"Have an option between Design #1 and Design #2,",3,,,Male,20,CA,undergraduate: 3d year,Finance,1,0,1,1,Less than once a month,Less than once a month,Stocks,No,To study user behavior relative to market trading when using different types of trading systems with various features that could be beneficial or detrimental to the user.,No,"{""treatments"": [true, false], ""payable_round"": 3, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 280}",1,1,vmu7c279,,,,,0
29,bdf7oa04,,0,3,23,pretrade,CQPage,2023-03-04 20:31:42.403597+00:00,1,,,0.00,29,,0.00,block 1 (G first),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
30,yt3h0how,,0,24,23,post_experimental,FinalForProlific,2023-03-04 23:10:05.248550+00:00,1,,,182.00,30,,12.00,block 1 (G first),Session IV - price only+martingale,s4,1,0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3,,,Male,21,CA,undergraduate: 3d year,Finance,1,0,1,1,Less than once a month,Daily,Stocks,No,"To test the preference of notifications of consecutive price increases / decreases, and to study the general knowledge of trading.","Yes, somewhat confused about instructions regarding the term ""period"" when asked in prediction. Not sure if ""period"" means the next price update or the within the next round.","{""treatments"": [true, false], ""payable_round"": 5, ""treatment"": ""s4"", ""martingale"": true, ""trading_payoff"": 170}",1,1,vmu7c279,,,,,0
31,9tgosrqz,,0,1,23,pretrade,Consent,2023-03-04 23:26:48.265289+00:00,1,,,0.00,31,,0.00,block 2 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
32,zzc584nm,,0,24,23,post_experimental,FinalForProlific,2023-03-05 01:26:08.621339+00:00,1,,,196.00,32,,11.00,block 2 (G first),"Session I - Hedonic, no price",s1,0,1,Design 1,Design 1,"Have an option between Design #1 and Design #2,",,3,3,Male,21,CA,undergraduate: 3d year,Finance,1,0,1,0,Monthly,Monthly,Stocks,No,psychological experiment  Student name: Zexuan Liu,No  Student name: Zexuan Liu,"{""treatments"": [true, false], ""payable_round"": 4, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 185}",1,1,vmu7c279,,,,,0
33,bftyci8i,,0,2,23,pretrade,Instructions,2023-03-05 01:37:25.033153+00:00,1,,,0.00,33,,0.00,block 2 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
34,s3jkj8cd,,0,3,23,pretrade,CQPage,2023-03-05 08:04:38.421264+00:00,1,,,0.00,34,,0.00,block 2 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
35,q5w3ghvj,,0,24,23,post_experimental,FinalForProlific,2023-03-05 18:11:04.493943+00:00,1,,,216.00,35,,11.00,block 2 (G first),Session III - full gamification,s3,1,1,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5,1,3,Male,21,CA,undergraduate: 3d year,Finance,1,0,0,0,Less than once a month,Less than once a month,Stocks,No,To determine the trading tendencies of individuals based on their knowledge and experience.,"No.    Anik Sachdeva, 1007300993","{""treatments"": [false, true], ""payable_round"": 4, ""treatment"": ""s3"", ""martingale"": false, ""trading_payoff"": 205}",1,1,vmu7c279,,,,,0
36,8vrmmtmo,,0,24,23,post_experimental,FinalForProlific,2023-03-05 21:48:52.343720+00:00,1,,,212.00,36,,12.00,block 2 (G first),Session IV - price only+martingale,s4,1,0,Design 2,Design 1,"Have an option between Design #1 and Design #2,",4,,,Female,21,CA,undergraduate: 3d year,Finance,1,1,1,1,Weekly,Weekly,Stocks,No,Learn how to trade,no,"{""treatments"": [true, false], ""payable_round"": 4, ""treatment"": ""s4"", ""martingale"": true, ""trading_payoff"": 200}",1,1,vmu7c279,,,,,0
37,ot80gep3,,0,24,23,post_experimental,FinalForProlific,2023-03-05 22:41:59.441763+00:00,1,,,122.00,37,,12.00,block 3 (G second),"Session I - Hedonic, no price",s1,0,1,Design 1,Design 2,"Have an option between Design #1 and Design #2,",,5,5,Female,21,CA,undergraduate: 3d year,Finance,1,1,1,1,Weekly,Weekly,Stocks,No,Learn how to trade in real life  name: Tianyi Zhao  student number: 1006729453,No  name: Tianyi Zhao  student number: 1006729453,"{""treatments"": [false, true], ""payable_round"": 4, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 110}",1,1,vmu7c279,,,,,0
38,93y42seh,,0,24,23,post_experimental,FinalForProlific,2023-03-06 01:35:44.422768+00:00,1,,,176.00,38,,11.00,block 3 (G second),"Session I - Hedonic, no price",s1,0,1,Design 2,Design 2,"Have an option between Design #1 and Design #2,",,4,5,Male,20,CA,undergraduate: 2nd year,Other Management,1,0,1,1,Less than once a month,Weekly,Stocks,No,"To test if including rewards and a gamified experience, entices you to trade more frequently.  Arsalan (1007935674)",It was difficult to predict stock price movements and when the state of the economy switched,"{""treatments"": [true, false], ""payable_round"": 2, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 165}",1,1,vmu7c279,,,,,0
39,mbj7g6v1,,0,24,23,post_experimental,FinalForProlific,2023-03-06 01:44:04.880736+00:00,1,,,196.00,39,,11.00,block 3 (G second),"Session II - non-hedonic, price",s2,1,0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5,,,Male,21,CN,undergraduate: 3d year,Finance,1,0,1,1,Monthly,Daily,Stocks,No,"The purpose of this study appears to be to gather information and insights about people's knowledge and understanding of personal finance, including various financial instruments and concepts, such as stocks, bonds, mutual funds, interest rates, and credit card debt. The study may also be interested in assessing people's financial literacy and ability to make informed financial decisions.","No, this experiment is simple","{""treatments"": [false, true], ""payable_round"": 3, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 185}",1,1,vmu7c279,,,,,0
40,mr16f2a1,,0,3,23,pretrade,CQPage,2023-03-06 02:43:51.915037+00:00,1,,,0.00,40,,0.00,block 3 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
41,e9v681y0,,0,2,23,pretrade,Instructions,2023-03-06 03:05:28.994625+00:00,1,,,0.00,41,,0.00,block 3 (G second),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
42,esenlcnq,,0,2,23,pretrade,Instructions,2023-03-06 05:12:39.871677+00:00,1,,,0.00,42,,0.00,block 3 (G second),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
43,3fdl23wl,,0,1,23,pretrade,Consent,2023-03-06 18:50:52.481353+00:00,1,,,0.00,43,,0.00,block 4 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
44,y0d7uk3z,,0,24,23,post_experimental,FinalForProlific,2023-03-07 01:41:09.185816+00:00,1,,,242.00,44,,12.00,block 4 (G second),"Session I - Hedonic, no price",s1,0,1,Design 2,Design 2,"Have an option between Design #1 and Design #2,",,4,3,Female,21,IN,undergraduate: 4th year,Finance,1,0,0,0,Less than once a month,Less than once a month,Stocks,No,"I think the purpose of this study is to look at, analyze, and predict the choices of retail investors and their trading decision-making during price fluctuations. The quiz is to correlate the financial knowledge of the trader and the trading decisions they make.","No, I have not encountered any difficulty throughout the experiment.    Gayatri Kommera (1005918447)","{""treatments"": [true, false], ""payable_round"": 5, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 230}",1,1,vmu7c279,,,,,0
45,uvadpr7m,,0,2,23,pretrade,Instructions,2023-03-07 02:40:30.101117+00:00,1,,,0.00,45,,0.00,block 4 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
46,7eu86eyg,,0,24,23,post_experimental,FinalForProlific,2023-03-07 03:05:54.801227+00:00,1,,,207.00,46,,12.00,block 4 (G second),"Session II - non-hedonic, price",s2,1,0,Design 1,Design 2,"Have an option between Design #1 and Design #2,",3,,,Male,22,CN,undergraduate: 3d year,Finance,1,0,0,1,Less than once a month,Monthly,Bonds,No,Market is hard to predict.,some rounds did not show the price when I buy the stock,"{""treatments"": [true, false], ""payable_round"": 3, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 195}",1,1,vmu7c279,,,,,0
47,hvcxjqll,,0,2,23,pretrade,Instructions,2023-03-07 10:55:52.861102+00:00,1,,,0.00,47,,0.00,block 4 (G second),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
48,p4esvzkg,,0,24,23,post_experimental,FinalForProlific,2023-03-07 14:22:06.293790+00:00,1,,,170.00,48,,10.00,block 4 (G second),Session IV - price only+martingale,s4,1,0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4,,,Male,23,CN,undergraduate: 3d year,Finance,0,0,0,0,Less than once a month,Less than once a month,Cryptocurrencies,Yes,"To intuitively learn more about how to decide the position, trade in an uncertain economic stock market.","Yes, it is difficult to identify the economy until several price changes happen","{""treatments"": [true, false], ""payable_round"": 5, ""treatment"": ""s4"", ""martingale"": true, ""trading_payoff"": 160}",1,1,vmu7c279,,,,,0
49,sawe31hd,,0,1,23,pretrade,Consent,2023-03-07 15:36:50.547260+00:00,1,,,0.00,49,,0.00,block 1 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
50,ishtqlj1,,0,1,23,pretrade,Consent,2023-03-07 15:56:26.938504+00:00,1,,,0.00,50,,0.00,block 1 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
51,1t09tfyr,,0,2,23,pretrade,Instructions,2023-03-07 16:26:53.042490+00:00,1,,,0.00,51,,0.00,block 1 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
52,bi5jp617,,0,24,23,post_experimental,FinalForProlific,2023-03-07 17:59:02.618928+00:00,1,,,112.00,52,,12.00,block 1 (G first),"Session II - non-hedonic, price",s2,1,0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5,,,Female,20,CA,undergraduate: 3d year,Finance,1,1,1,0,Less than once a month,Less than once a month,Stocks,Do not know,The purpose of this study is to show how much students know about trading.,I encountered some difficulty understanding how the trading process works.     Name: Linda Tamim   Student number: 1007166193,"{""treatments"": [true, false], ""payable_round"": 5, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 100}",1,1,vmu7c279,,,,,0
53,ryl38w8j,,0,1,23,pretrade,Consent,2023-03-07 19:35:03.184459+00:00,1,,,0.00,53,,0.00,block 1 (G first),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vmu7c279,,,,,0
