session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time,round_number,timeout_happened,is_wait_page
vmu7c279,32,zzc584nm,1,pretrade,Consent,1677979589,1,0,0
vmu7c279,32,zzc584nm,2,pretrade,Instructions,1677980010,1,0,0
vmu7c279,33,bftyci8i,1,pretrade,Consent,1677980251,1,0,0
vmu7c279,32,zzc584nm,3,pretrade,CQPage,1677980411,1,0,0
vmu7c279,32,zzc584nm,4,pretrade,KnowledgeP,1677980429,1,0,0
vmu7c279,32,zzc584nm,5,trader_wrapper,AnnounceTrader,1677980438,1,0,0
vmu7c279,32,zzc584nm,6,trader_wrapper,Trader,1677980493,1,0,0
vmu7c279,32,zzc584nm,7,trader_wrapper,AnnounceTrader,1677980497,2,0,0
vmu7c279,32,zzc584nm,8,trader_wrapper,Trader,1677980890,2,0,0
vmu7c279,32,zzc584nm,9,trader_wrapper,AnnounceTrader,1677980893,3,0,0
vmu7c279,32,zzc584nm,10,trader_wrapper,Trader,1677981219,3,0,0
vmu7c279,32,zzc584nm,11,trader_wrapper,AnnounceTrader,1677981221,4,0,0
vmu7c279,32,zzc584nm,12,trader_wrapper,Trader,1677981545,4,0,0
vmu7c279,32,zzc584nm,13,trader_wrapper,AnnounceTrader,1677981546,5,0,0
vmu7c279,32,zzc584nm,14,trader_wrapper,Trader,1677981872,5,0,0
vmu7c279,32,zzc584nm,15,post_experimental,SelfReflection1,1677981889,1,0,0
vmu7c279,32,zzc584nm,16,post_experimental,SelfReflection2,1677981903,1,0,0
vmu7c279,32,zzc584nm,17,post_experimental,SelfReflection3,1677981911,1,0,0
vmu7c279,32,zzc584nm,18,post_experimental,SelfReflection4,1677981925,1,0,0
vmu7c279,32,zzc584nm,19,post_experimental,FinQuiz,1677982442,1,0,0
vmu7c279,32,zzc584nm,20,post_experimental,Q,1677982525,1,0,0
vmu7c279,32,zzc584nm,21,post_experimental,Results,1677982539,1,0,0
vmu7c279,32,zzc584nm,22,post_experimental,Debriefing,1677982545,1,0,0
vmu7c279,34,s3jkj8cd,1,pretrade,Consent,1678003491,1,0,0
vmu7c279,34,s3jkj8cd,2,pretrade,Instructions,1678003510,1,0,0
vmu7c279,35,q5w3ghvj,1,pretrade,Consent,1678039989,1,0,0
vmu7c279,35,q5w3ghvj,2,pretrade,Instructions,1678040414,1,0,0
vmu7c279,35,q5w3ghvj,3,pretrade,CQPage,1678040808,1,0,0
vmu7c279,35,q5w3ghvj,4,pretrade,KnowledgeP,1678040833,1,0,0
vmu7c279,35,q5w3ghvj,5,trader_wrapper,AnnounceTrader,1678040836,1,0,0
vmu7c279,35,q5w3ghvj,6,trader_wrapper,Trader,1678040891,1,0,0
vmu7c279,35,q5w3ghvj,7,trader_wrapper,AnnounceTrader,1678040896,2,0,0
vmu7c279,35,q5w3ghvj,8,trader_wrapper,Trader,1678041285,2,0,0
vmu7c279,35,q5w3ghvj,9,trader_wrapper,AnnounceTrader,1678041292,3,0,0
vmu7c279,35,q5w3ghvj,10,trader_wrapper,Trader,1678041660,3,0,0
vmu7c279,35,q5w3ghvj,11,trader_wrapper,AnnounceTrader,1678041663,4,0,0
vmu7c279,35,q5w3ghvj,12,trader_wrapper,Trader,1678041996,4,0,0
vmu7c279,35,q5w3ghvj,13,trader_wrapper,AnnounceTrader,1678041999,5,0,0
vmu7c279,35,q5w3ghvj,14,trader_wrapper,Trader,1678042329,5,0,0
vmu7c279,35,q5w3ghvj,15,post_experimental,SelfReflection1,1678042356,1,0,0
vmu7c279,35,q5w3ghvj,16,post_experimental,SelfReflection2,1678042392,1,0,0
vmu7c279,35,q5w3ghvj,17,post_experimental,SelfReflection3,1678042406,1,0,0
vmu7c279,35,q5w3ghvj,18,post_experimental,SelfReflection4,1678042451,1,0,0
vmu7c279,35,q5w3ghvj,19,post_experimental,FinQuiz,1678044715,1,0,0
vmu7c279,35,q5w3ghvj,20,post_experimental,Q,1678044954,1,0,0
vmu7c279,35,q5w3ghvj,21,post_experimental,Results,1678044979,1,0,0
vmu7c279,35,q5w3ghvj,22,post_experimental,Debriefing,1678044997,1,0,0
vmu7c279,36,8vrmmtmo,1,pretrade,Consent,1678052952,1,0,0
vmu7c279,36,8vrmmtmo,2,pretrade,Instructions,1678053005,1,0,0
vmu7c279,36,8vrmmtmo,3,pretrade,CQPage,1678053077,1,0,0
vmu7c279,36,8vrmmtmo,4,pretrade,KnowledgeP,1678053848,1,0,0
vmu7c279,36,8vrmmtmo,5,trader_wrapper,AnnounceTrader,1678053852,1,0,0
vmu7c279,36,8vrmmtmo,6,trader_wrapper,Trader,1678053908,1,0,0
vmu7c279,36,8vrmmtmo,7,trader_wrapper,AnnounceTrader,1678053910,2,0,0
vmu7c279,36,8vrmmtmo,8,trader_wrapper,Trader,1678054270,2,0,0
vmu7c279,36,8vrmmtmo,9,trader_wrapper,AnnounceTrader,1678054273,3,0,0
vmu7c279,36,8vrmmtmo,10,trader_wrapper,Trader,1678054607,3,0,0
vmu7c279,36,8vrmmtmo,11,trader_wrapper,AnnounceTrader,1678054610,4,0,0
vmu7c279,36,8vrmmtmo,12,trader_wrapper,Trader,1678054939,4,0,0
vmu7c279,36,8vrmmtmo,14,trader_wrapper,Trader,1678055648,5,0,0
vmu7c279,36,8vrmmtmo,15,post_experimental,SelfReflection1,1678055668,1,0,0
vmu7c279,36,8vrmmtmo,16,post_experimental,SelfReflection2,1678055674,1,0,0
vmu7c279,36,8vrmmtmo,17,post_experimental,SelfReflection3,1678055685,1,0,0
vmu7c279,36,8vrmmtmo,18,post_experimental,SelfReflection4,1678055693,1,0,0
vmu7c279,36,8vrmmtmo,19,post_experimental,FinQuiz,1678055885,1,0,0
vmu7c279,36,8vrmmtmo,20,post_experimental,Q,1678055968,1,0,0
vmu7c279,36,8vrmmtmo,21,post_experimental,Results,1678055981,1,0,0
vmu7c279,36,8vrmmtmo,22,post_experimental,Debriefing,1678055987,1,0,0
vmu7c279,37,ot80gep3,1,pretrade,Consent,1678056124,1,0,0
vmu7c279,37,ot80gep3,2,pretrade,Instructions,1678056128,1,0,0
vmu7c279,37,ot80gep3,3,pretrade,CQPage,1678056151,1,0,0
vmu7c279,37,ot80gep3,4,pretrade,KnowledgeP,1678056154,1,0,0
vmu7c279,37,ot80gep3,5,trader_wrapper,AnnounceTrader,1678056155,1,0,0
vmu7c279,37,ot80gep3,6,trader_wrapper,Trader,1678056211,1,0,0
vmu7c279,37,ot80gep3,7,trader_wrapper,AnnounceTrader,1678056217,2,0,0
vmu7c279,37,ot80gep3,8,trader_wrapper,Trader,1678056605,2,0,0
vmu7c279,37,ot80gep3,9,trader_wrapper,AnnounceTrader,1678056610,3,0,0
vmu7c279,37,ot80gep3,10,trader_wrapper,Trader,1678056946,3,0,0
vmu7c279,37,ot80gep3,11,trader_wrapper,AnnounceTrader,1678056948,4,0,0
vmu7c279,37,ot80gep3,12,trader_wrapper,Trader,1678057291,4,0,0
vmu7c279,37,ot80gep3,13,trader_wrapper,AnnounceTrader,1678057295,5,0,0
vmu7c279,37,ot80gep3,14,trader_wrapper,Trader,1678057633,5,0,0
vmu7c279,37,ot80gep3,15,post_experimental,SelfReflection1,1678057650,1,0,0
vmu7c279,37,ot80gep3,16,post_experimental,SelfReflection2,1678057659,1,0,0
vmu7c279,37,ot80gep3,17,post_experimental,SelfReflection3,1678057672,1,0,0
vmu7c279,37,ot80gep3,18,post_experimental,SelfReflection4,1678057690,1,0,0
vmu7c279,37,ot80gep3,19,post_experimental,FinQuiz,1678057753,1,0,0
vmu7c279,37,ot80gep3,20,post_experimental,Q,1678057854,1,0,0
vmu7c279,37,ot80gep3,21,post_experimental,Results,1678057870,1,0,0
vmu7c279,37,ot80gep3,22,post_experimental,Debriefing,1678057873,1,0,0
vmu7c279,38,93y42seh,1,pretrade,Consent,1678066806,1,0,0
vmu7c279,38,93y42seh,2,pretrade,Instructions,1678067049,1,0,0
vmu7c279,38,93y42seh,3,pretrade,CQPage,1678067125,1,0,0
vmu7c279,38,93y42seh,4,pretrade,KnowledgeP,1678067138,1,0,0
vmu7c279,38,93y42seh,5,trader_wrapper,AnnounceTrader,1678067139,1,0,0
vmu7c279,39,mbj7g6v1,1,pretrade,Consent,1678067148,1,0,0
vmu7c279,38,93y42seh,6,trader_wrapper,Trader,1678067195,1,0,0
vmu7c279,38,93y42seh,7,trader_wrapper,AnnounceTrader,1678067198,2,0,0
vmu7c279,39,mbj7g6v1,2,pretrade,Instructions,1678067276,1,0,0
vmu7c279,38,93y42seh,8,trader_wrapper,Trader,1678067552,2,0,0
vmu7c279,38,93y42seh,9,trader_wrapper,AnnounceTrader,1678067554,3,0,0
vmu7c279,38,93y42seh,10,trader_wrapper,Trader,1678067900,3,0,0
vmu7c279,38,93y42seh,11,trader_wrapper,AnnounceTrader,1678067902,4,0,0
vmu7c279,39,mbj7g6v1,3,pretrade,CQPage,1678068143,1,0,0
vmu7c279,39,mbj7g6v1,4,pretrade,KnowledgeP,1678068155,1,0,0
vmu7c279,39,mbj7g6v1,5,trader_wrapper,AnnounceTrader,1678068160,1,0,0
vmu7c279,39,mbj7g6v1,6,trader_wrapper,Trader,1678068215,1,0,0
vmu7c279,39,mbj7g6v1,7,trader_wrapper,AnnounceTrader,1678068221,2,0,0
vmu7c279,38,93y42seh,12,trader_wrapper,Trader,1678068275,4,0,0
vmu7c279,38,93y42seh,13,trader_wrapper,AnnounceTrader,1678068278,5,0,0
vmu7c279,38,93y42seh,14,trader_wrapper,Trader,1678068617,5,0,0
vmu7c279,38,93y42seh,15,post_experimental,SelfReflection1,1678068623,1,0,0
vmu7c279,38,93y42seh,16,post_experimental,SelfReflection2,1678068651,1,0,0
vmu7c279,38,93y42seh,17,post_experimental,SelfReflection3,1678068658,1,0,0
vmu7c279,39,mbj7g6v1,8,trader_wrapper,Trader,1678068676,2,0,0
vmu7c279,38,93y42seh,18,post_experimental,SelfReflection4,1678068677,1,0,0
vmu7c279,39,mbj7g6v1,9,trader_wrapper,AnnounceTrader,1678068678,3,0,0
vmu7c279,38,93y42seh,19,post_experimental,FinQuiz,1678068847,1,0,0
vmu7c279,38,93y42seh,20,post_experimental,Q,1678068983,1,0,0
vmu7c279,38,93y42seh,21,post_experimental,Results,1678069002,1,0,0
vmu7c279,38,93y42seh,22,post_experimental,Debriefing,1678069028,1,0,0
vmu7c279,39,mbj7g6v1,10,trader_wrapper,Trader,1678069038,3,0,0
vmu7c279,39,mbj7g6v1,11,trader_wrapper,AnnounceTrader,1678069041,4,0,0
vmu7c279,39,mbj7g6v1,12,trader_wrapper,Trader,1678069375,4,0,0
vmu7c279,39,mbj7g6v1,13,trader_wrapper,AnnounceTrader,1678069377,5,0,0
vmu7c279,39,mbj7g6v1,14,trader_wrapper,Trader,1678069737,5,0,0
vmu7c279,39,mbj7g6v1,15,post_experimental,SelfReflection1,1678069784,1,0,0
vmu7c279,39,mbj7g6v1,16,post_experimental,SelfReflection2,1678069801,1,0,0
vmu7c279,39,mbj7g6v1,17,post_experimental,SelfReflection3,1678069813,1,0,0
vmu7c279,39,mbj7g6v1,18,post_experimental,SelfReflection4,1678069824,1,0,0
vmu7c279,39,mbj7g6v1,19,post_experimental,FinQuiz,1678070409,1,0,0
vmu7c279,39,mbj7g6v1,20,post_experimental,Q,1678070528,1,0,0
vmu7c279,39,mbj7g6v1,21,post_experimental,Results,1678070582,1,0,0
vmu7c279,39,mbj7g6v1,22,post_experimental,Debriefing,1678070611,1,0,0
vmu7c279,40,mr16f2a1,1,pretrade,Consent,1678070647,1,0,0
vmu7c279,40,mr16f2a1,2,pretrade,Instructions,1678070650,1,0,0
vmu7c279,41,e9v681y0,1,pretrade,Consent,1678073246,1,0,0
vmu7c279,42,esenlcnq,1,pretrade,Consent,1678079568,1,0,0
vmu7c279,44,y0d7uk3z,1,pretrade,Consent,1678156111,1,0,0
vmu7c279,45,uvadpr7m,1,pretrade,Consent,1678156838,1,0,0
vmu7c279,46,7eu86eyg,1,pretrade,Consent,1678158359,1,0,0
vmu7c279,46,7eu86eyg,2,pretrade,Instructions,1678161798,1,0,0
vmu7c279,46,7eu86eyg,3,pretrade,CQPage,1678161871,1,0,0
vmu7c279,46,7eu86eyg,4,pretrade,KnowledgeP,1678161876,1,0,0
vmu7c279,46,7eu86eyg,5,trader_wrapper,AnnounceTrader,1678161878,1,0,0
vmu7c279,46,7eu86eyg,6,trader_wrapper,Trader,1678161934,1,0,0
vmu7c279,46,7eu86eyg,7,trader_wrapper,AnnounceTrader,1678161936,2,0,0
vmu7c279,46,7eu86eyg,8,trader_wrapper,Trader,1678162283,2,0,0
vmu7c279,46,7eu86eyg,9,trader_wrapper,AnnounceTrader,1678162287,3,0,0
vmu7c279,44,y0d7uk3z,2,pretrade,Instructions,1678162573,1,0,0
vmu7c279,46,7eu86eyg,10,trader_wrapper,Trader,1678162616,3,0,0
vmu7c279,46,7eu86eyg,11,trader_wrapper,AnnounceTrader,1678162618,4,0,0
vmu7c279,44,y0d7uk3z,3,pretrade,CQPage,1678162778,1,0,0
vmu7c279,44,y0d7uk3z,4,pretrade,KnowledgeP,1678162791,1,0,0
vmu7c279,44,y0d7uk3z,5,trader_wrapper,AnnounceTrader,1678162793,1,0,0
vmu7c279,44,y0d7uk3z,6,trader_wrapper,Trader,1678162850,1,0,0
vmu7c279,44,y0d7uk3z,7,trader_wrapper,AnnounceTrader,1678162859,2,0,0
vmu7c279,46,7eu86eyg,12,trader_wrapper,Trader,1678162946,4,0,0
vmu7c279,46,7eu86eyg,13,trader_wrapper,AnnounceTrader,1678162948,5,0,0
vmu7c279,44,y0d7uk3z,8,trader_wrapper,Trader,1678163247,2,0,0
vmu7c279,44,y0d7uk3z,9,trader_wrapper,AnnounceTrader,1678163249,3,0,0
vmu7c279,46,7eu86eyg,14,trader_wrapper,Trader,1678163272,5,0,0
vmu7c279,46,7eu86eyg,15,post_experimental,SelfReflection1,1678163321,1,0,0
vmu7c279,46,7eu86eyg,16,post_experimental,SelfReflection2,1678163330,1,0,0
vmu7c279,46,7eu86eyg,17,post_experimental,SelfReflection3,1678163349,1,0,0
vmu7c279,46,7eu86eyg,18,post_experimental,SelfReflection4,1678163361,1,0,0
vmu7c279,44,y0d7uk3z,10,trader_wrapper,Trader,1678163586,3,0,0
vmu7c279,44,y0d7uk3z,11,trader_wrapper,AnnounceTrader,1678163591,4,0,0
vmu7c279,44,y0d7uk3z,12,trader_wrapper,Trader,1678163924,4,0,0
vmu7c279,44,y0d7uk3z,13,trader_wrapper,AnnounceTrader,1678163927,5,0,0
vmu7c279,46,7eu86eyg,19,post_experimental,FinQuiz,1678164122,1,0,0
vmu7c279,44,y0d7uk3z,14,trader_wrapper,Trader,1678164288,5,0,0
vmu7c279,46,7eu86eyg,20,post_experimental,Q,1678164316,1,0,0
vmu7c279,44,y0d7uk3z,15,post_experimental,SelfReflection1,1678164317,1,0,0
vmu7c279,44,y0d7uk3z,16,post_experimental,SelfReflection2,1678164325,1,0,0
vmu7c279,44,y0d7uk3z,17,post_experimental,SelfReflection3,1678164335,1,0,0
vmu7c279,46,7eu86eyg,21,post_experimental,Results,1678164337,1,0,0
vmu7c279,46,7eu86eyg,22,post_experimental,Debriefing,1678164340,1,0,0
vmu7c279,44,y0d7uk3z,18,post_experimental,SelfReflection4,1678164360,1,0,0
vmu7c279,44,y0d7uk3z,19,post_experimental,FinQuiz,1678165166,1,0,0
vmu7c279,44,y0d7uk3z,20,post_experimental,Q,1678165488,1,0,0
vmu7c279,44,y0d7uk3z,21,post_experimental,Results,1678165505,1,0,0
vmu7c279,44,y0d7uk3z,22,post_experimental,Debriefing,1678165523,1,0,0
t7od4xlw,2,6hjvkujp,1,pretrade,Consent,1678177667,1,0,0
t7od4xlw,2,6hjvkujp,2,pretrade,Instructions,1678177782,1,0,0
t7od4xlw,2,6hjvkujp,3,pretrade,CQPage,1678178039,1,0,0
t7od4xlw,2,6hjvkujp,4,pretrade,KnowledgeP,1678178047,1,0,0
t7od4xlw,2,6hjvkujp,5,trader_wrapper,AnnounceTrader,1678178049,1,0,0
t7od4xlw,2,6hjvkujp,6,trader_wrapper,Trader,1678178105,1,0,0
t7od4xlw,2,6hjvkujp,7,trader_wrapper,AnnounceTrader,1678178109,2,0,0
vmu7c279,47,hvcxjqll,1,pretrade,Consent,1678186603,1,0,0
vmu7c279,48,p4esvzkg,1,pretrade,Consent,1678198942,1,0,0
vmu7c279,48,p4esvzkg,2,pretrade,Instructions,1678200506,1,0,0
vmu7c279,48,p4esvzkg,3,pretrade,CQPage,1678201222,1,0,0
vmu7c279,48,p4esvzkg,4,pretrade,KnowledgeP,1678201240,1,0,0
vmu7c279,48,p4esvzkg,5,trader_wrapper,AnnounceTrader,1678201243,1,0,0
vmu7c279,48,p4esvzkg,6,trader_wrapper,Trader,1678201299,1,0,0
vmu7c279,48,p4esvzkg,7,trader_wrapper,AnnounceTrader,1678201302,2,0,0
vmu7c279,48,p4esvzkg,8,trader_wrapper,Trader,1678201682,2,0,0
vmu7c279,48,p4esvzkg,9,trader_wrapper,AnnounceTrader,1678201684,3,0,0
vmu7c279,48,p4esvzkg,10,trader_wrapper,Trader,1678202028,3,0,0
vmu7c279,48,p4esvzkg,11,trader_wrapper,AnnounceTrader,1678202030,4,0,0
vmu7c279,48,p4esvzkg,12,trader_wrapper,Trader,1678202361,4,0,0
vmu7c279,48,p4esvzkg,13,trader_wrapper,AnnounceTrader,1678202363,5,0,0
vmu7c279,48,p4esvzkg,14,trader_wrapper,Trader,1678202695,5,0,0
vmu7c279,48,p4esvzkg,15,post_experimental,SelfReflection1,1678202728,1,0,0
vmu7c279,48,p4esvzkg,16,post_experimental,SelfReflection2,1678202740,1,0,0
vmu7c279,48,p4esvzkg,17,post_experimental,SelfReflection3,1678202748,1,0,0
vmu7c279,48,p4esvzkg,18,post_experimental,SelfReflection4,1678202758,1,0,0
vmu7c279,48,p4esvzkg,19,post_experimental,FinQuiz,1678204395,1,0,0
vmu7c279,48,p4esvzkg,20,post_experimental,Q,1678204552,1,0,0
vmu7c279,48,p4esvzkg,21,post_experimental,Results,1678204565,1,0,0
vmu7c279,48,p4esvzkg,22,post_experimental,Debriefing,1678204568,1,0,0
vmu7c279,51,1t09tfyr,1,pretrade,Consent,1678206417,1,0,0
vmu7c279,52,bi5jp617,1,pretrade,Consent,1678211989,1,0,0
vmu7c279,52,bi5jp617,2,pretrade,Instructions,1678213497,1,0,0
vmu7c279,52,bi5jp617,3,pretrade,CQPage,1678213915,1,0,0
vmu7c279,52,bi5jp617,4,pretrade,KnowledgeP,1678213932,1,0,0
vmu7c279,52,bi5jp617,5,trader_wrapper,AnnounceTrader,1678213936,1,0,0
vmu7c279,52,bi5jp617,6,trader_wrapper,Trader,1678213994,1,0,0
vmu7c279,52,bi5jp617,7,trader_wrapper,AnnounceTrader,1678214455,2,0,0
vmu7c279,52,bi5jp617,8,trader_wrapper,Trader,1678215207,2,0,0
vmu7c279,52,bi5jp617,9,trader_wrapper,AnnounceTrader,1678215317,3,0,0
vmu7c279,52,bi5jp617,10,trader_wrapper,Trader,1678217373,3,0,0
vmu7c279,52,bi5jp617,11,trader_wrapper,AnnounceTrader,1678217376,4,0,0
vmu7c279,52,bi5jp617,12,trader_wrapper,Trader,1678217716,4,0,0
vmu7c279,52,bi5jp617,13,trader_wrapper,AnnounceTrader,1678217718,5,0,0
vmu7c279,52,bi5jp617,14,trader_wrapper,Trader,1678218291,5,0,0
vmu7c279,52,bi5jp617,15,post_experimental,SelfReflection1,1678218345,1,0,0
vmu7c279,52,bi5jp617,16,post_experimental,SelfReflection2,1678218353,1,0,0
vmu7c279,52,bi5jp617,17,post_experimental,SelfReflection3,1678218412,1,0,0
vmu7c279,52,bi5jp617,18,post_experimental,SelfReflection4,1678218476,1,0,0
vmu7c279,52,bi5jp617,19,post_experimental,FinQuiz,1678221805,1,0,0
vmu7c279,54,pg5m7phh,1,pretrade,Consent,1678222199,1,0,0
vmu7c279,52,bi5jp617,20,post_experimental,Q,1678222282,1,0,0
vmu7c279,52,bi5jp617,21,post_experimental,Results,1678222291,1,0,0
vmu7c279,52,bi5jp617,22,post_experimental,Debriefing,1678222298,1,0,0
vmu7c279,54,pg5m7phh,2,pretrade,Instructions,1678222347,1,0,0
vmu7c279,54,pg5m7phh,3,pretrade,CQPage,1678222545,1,0,0
vmu7c279,54,pg5m7phh,4,pretrade,KnowledgeP,1678222555,1,0,0
vmu7c279,54,pg5m7phh,5,trader_wrapper,AnnounceTrader,1678222558,1,0,0
vmu7c279,54,pg5m7phh,6,trader_wrapper,Trader,1678222614,1,0,0
vmu7c279,54,pg5m7phh,7,trader_wrapper,AnnounceTrader,1678222617,2,0,0
vmu7c279,54,pg5m7phh,8,trader_wrapper,Trader,1678222981,2,0,0
vmu7c279,54,pg5m7phh,9,trader_wrapper,AnnounceTrader,1678222983,3,0,0
vmu7c279,54,pg5m7phh,10,trader_wrapper,Trader,1678223321,3,0,0
vmu7c279,54,pg5m7phh,11,trader_wrapper,AnnounceTrader,1678223322,4,0,0
vmu7c279,54,pg5m7phh,12,trader_wrapper,Trader,1678223656,4,0,0
vmu7c279,54,pg5m7phh,13,trader_wrapper,AnnounceTrader,1678223658,5,0,0
vmu7c279,54,pg5m7phh,14,trader_wrapper,Trader,1678223990,5,0,0
vmu7c279,54,pg5m7phh,15,post_experimental,SelfReflection1,1678223999,1,0,0
vmu7c279,54,pg5m7phh,16,post_experimental,SelfReflection2,1678224015,1,0,0
vmu7c279,54,pg5m7phh,17,post_experimental,SelfReflection3,1678224025,1,0,0
vmu7c279,54,pg5m7phh,18,post_experimental,SelfReflection4,1678224037,1,0,0
vmu7c279,54,pg5m7phh,19,post_experimental,FinQuiz,1678224306,1,0,0
vmu7c279,54,pg5m7phh,20,post_experimental,Q,1678224410,1,0,0
vmu7c279,54,pg5m7phh,21,post_experimental,Results,1678224431,1,0,0
vmu7c279,54,pg5m7phh,22,post_experimental,Debriefing,1678224458,1,0,0
vmu7c279,57,wrahuh7u,1,pretrade,Consent,1678239076,1,0,0
vmu7c279,57,wrahuh7u,2,pretrade,Instructions,1678239087,1,0,0
vmu7c279,57,wrahuh7u,3,pretrade,CQPage,1678239427,1,0,0
vmu7c279,57,wrahuh7u,4,pretrade,KnowledgeP,1678239463,1,0,0
vmu7c279,57,wrahuh7u,5,trader_wrapper,AnnounceTrader,1678239465,1,0,0
vmu7c279,57,wrahuh7u,6,trader_wrapper,Trader,1678239524,1,0,0
vmu7c279,57,wrahuh7u,7,trader_wrapper,AnnounceTrader,1678239837,2,0,0
vmu7c279,57,wrahuh7u,8,trader_wrapper,Trader,1678240176,2,0,0
vmu7c279,57,wrahuh7u,9,trader_wrapper,AnnounceTrader,1678240179,3,0,0
vmu7c279,57,wrahuh7u,10,trader_wrapper,Trader,1678240507,3,0,0
vmu7c279,57,wrahuh7u,11,trader_wrapper,AnnounceTrader,1678240510,4,0,0
vmu7c279,57,wrahuh7u,12,trader_wrapper,Trader,1678240840,4,0,0
vmu7c279,57,wrahuh7u,13,trader_wrapper,AnnounceTrader,1678240842,5,0,0
vmu7c279,57,wrahuh7u,14,trader_wrapper,Trader,1678241169,5,0,0
vmu7c279,57,wrahuh7u,15,post_experimental,SelfReflection1,1678241188,1,0,0
vmu7c279,57,wrahuh7u,16,post_experimental,SelfReflection2,1678241201,1,0,0
vmu7c279,57,wrahuh7u,17,post_experimental,SelfReflection3,1678241211,1,0,0
vmu7c279,57,wrahuh7u,18,post_experimental,SelfReflection4,1678241228,1,0,0
vmu7c279,59,fizyhuoi,1,pretrade,Consent,1678241822,1,0,0
vmu7c279,57,wrahuh7u,19,post_experimental,FinQuiz,1678242178,1,0,0
vmu7c279,57,wrahuh7u,20,post_experimental,Q,1678242438,1,0,0
vmu7c279,57,wrahuh7u,21,post_experimental,Results,1678242450,1,0,0
vmu7c279,57,wrahuh7u,22,post_experimental,Debriefing,1678242453,1,0,0
vmu7c279,60,9xz1zuoz,1,pretrade,Consent,1678242987,1,0,0
vmu7c279,60,9xz1zuoz,2,pretrade,Instructions,1678242992,1,0,0
vmu7c279,60,9xz1zuoz,3,pretrade,CQPage,1678243009,1,0,0
vmu7c279,60,9xz1zuoz,4,pretrade,KnowledgeP,1678243012,1,0,0
vmu7c279,60,9xz1zuoz,5,trader_wrapper,AnnounceTrader,1678243013,1,0,0
vmu7c279,60,9xz1zuoz,6,trader_wrapper,Trader,1678243068,1,0,0
vmu7c279,60,9xz1zuoz,7,trader_wrapper,AnnounceTrader,1678243071,2,0,0
vmu7c279,60,9xz1zuoz,8,trader_wrapper,Trader,1678243399,2,0,0
vmu7c279,60,9xz1zuoz,9,trader_wrapper,AnnounceTrader,1678243402,3,0,0
vmu7c279,60,9xz1zuoz,10,trader_wrapper,Trader,1678244033,3,0,0
vmu7c279,60,9xz1zuoz,11,trader_wrapper,AnnounceTrader,1678244036,4,0,0
vmu7c279,60,9xz1zuoz,12,trader_wrapper,Trader,1678244378,4,0,0
vmu7c279,60,9xz1zuoz,13,trader_wrapper,AnnounceTrader,1678244383,5,0,0
vmu7c279,60,9xz1zuoz,14,trader_wrapper,Trader,1678244714,5,0,0
vmu7c279,60,9xz1zuoz,15,post_experimental,SelfReflection1,1678244780,1,0,0
vmu7c279,60,9xz1zuoz,16,post_experimental,SelfReflection2,1678244782,1,0,0
vmu7c279,60,9xz1zuoz,17,post_experimental,SelfReflection3,1678244785,1,0,0
vmu7c279,60,9xz1zuoz,18,post_experimental,SelfReflection4,1678244795,1,0,0
vmu7c279,60,9xz1zuoz,19,post_experimental,FinQuiz,1678244975,1,0,0
vmu7c279,60,9xz1zuoz,20,post_experimental,Q,1678245173,1,0,0
vmu7c279,60,9xz1zuoz,21,post_experimental,Results,1678245177,1,0,0
vmu7c279,60,9xz1zuoz,22,post_experimental,Debriefing,1678245178,1,0,0
vmu7c279,64,bi2jfx42,1,pretrade,Consent,1678246825,1,0,0
vmu7c279,64,bi2jfx42,2,pretrade,Instructions,1678246893,1,0,0
vmu7c279,64,bi2jfx42,3,pretrade,CQPage,1678246960,1,0,0
vmu7c279,64,bi2jfx42,4,pretrade,KnowledgeP,1678246963,1,0,0
vmu7c279,64,bi2jfx42,5,trader_wrapper,AnnounceTrader,1678246965,1,0,0
vmu7c279,64,bi2jfx42,6,trader_wrapper,Trader,1678247020,1,0,0
vmu7c279,64,bi2jfx42,7,trader_wrapper,AnnounceTrader,1678247022,2,0,0
vmu7c279,64,bi2jfx42,8,trader_wrapper,Trader,1678247368,2,0,0
vmu7c279,64,bi2jfx42,9,trader_wrapper,AnnounceTrader,1678247370,3,0,0
vmu7c279,67,izacs7fd,1,pretrade,Consent,1678247587,1,0,0
vmu7c279,65,j127swcg,1,pretrade,Consent,1678247590,1,0,0
vmu7c279,64,bi2jfx42,10,trader_wrapper,Trader,1678247705,3,0,0
vmu7c279,64,bi2jfx42,11,trader_wrapper,AnnounceTrader,1678247706,4,0,0
vmu7c279,67,izacs7fd,2,pretrade,Instructions,1678247722,1,0,0
vmu7c279,66,l1c1hcmk,1,pretrade,Consent,1678247725,1,0,0
vmu7c279,66,l1c1hcmk,2,pretrade,Instructions,1678247844,1,0,0
vmu7c279,65,j127swcg,2,pretrade,Instructions,1678247860,1,0,0
vmu7c279,64,bi2jfx42,12,trader_wrapper,Trader,1678248046,4,0,0
vmu7c279,64,bi2jfx42,13,trader_wrapper,AnnounceTrader,1678248048,5,0,0
vmu7c279,67,izacs7fd,3,pretrade,CQPage,1678248152,1,0,0
vmu7c279,65,j127swcg,3,pretrade,CQPage,1678248215,1,0,0
vmu7c279,68,dhiqzueo,1,pretrade,Consent,1678248256,1,0,0
vmu7c279,66,l1c1hcmk,3,pretrade,CQPage,1678248270,1,0,0
