participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.treatment,player.martingale,player.consent,player.knowledge,player.cq1,player.cq2,player.cq4,player.cq5,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
46,7eu86eyg,,0,24,23,post_experimental,FinalForProlific,2023-03-07 03:05:54.801227+00:00,1,,,207.00,46,,0.00,s2,0,1,5,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
47,hvcxjqll,,0,2,23,pretrade,Instructions,2023-03-07 10:55:52.861102+00:00,1,,,0.00,47,,0.00,s3,0,1,,,,,,1,1,vmu7c279,,,,,0
48,p4esvzkg,,0,24,23,post_experimental,FinalForProlific,2023-03-07 14:22:06.293790+00:00,1,,,170.00,48,,0.00,s4,1,1,3,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
49,sawe31hd,,0,1,23,pretrade,Consent,2023-03-07 15:36:50.547260+00:00,1,,,0.00,49,,0.00,s1,0,,,,,,,1,1,vmu7c279,,,,,0
50,ishtqlj1,,0,1,23,pretrade,Consent,2023-03-07 15:56:26.938504+00:00,1,,,0.00,50,,0.00,s1,0,,,,,,,1,1,vmu7c279,,,,,0
51,1t09tfyr,,0,2,23,pretrade,Instructions,2023-03-07 16:26:53.042490+00:00,1,,,0.00,51,,0.00,s2,0,1,,,,,,1,1,vmu7c279,,,,,0
52,bi5jp617,,0,24,23,post_experimental,FinalForProlific,2023-03-07 17:59:02.618928+00:00,1,,,112.00,52,,0.00,s2,0,1,7,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
53,ryl38w8j,,0,1,23,pretrade,Consent,2023-03-07 19:35:03.184459+00:00,1,,,0.00,53,,0.00,s3,0,,,,,,,1,1,vmu7c279,,,,,0
54,pg5m7phh,,0,24,23,post_experimental,FinalForProlific,2023-03-07 20:49:07.004514+00:00,1,,,221.00,54,,0.00,s4,1,1,7,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
55,3cycizbn,,0,1,23,pretrade,Consent,2023-03-07 21:28:01.649994+00:00,1,,,0.00,55,,0.00,s1,0,,,,,,,1,1,vmu7c279,,,,,0
56,k744ov5s,,0,24,23,post_experimental,FinalForProlific,2023-03-07 22:55:16.912590+00:00,1,,,192.00,56,,0.00,s1,0,1,7,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
57,wrahuh7u,,0,24,23,post_experimental,FinalForProlific,2023-03-08 01:31:02.406251+00:00,1,,,227.00,57,,0.00,s2,0,1,8,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
58,2yqyglgf,,0,1,23,pretrade,Consent,2023-03-08 01:31:39.154175+00:00,1,,,0.00,58,,0.00,s2,0,,,,,,,1,1,vmu7c279,,,,,0
59,fizyhuoi,,0,24,23,post_experimental,FinalForProlific,2023-03-08 02:16:47.168278+00:00,1,,,206.00,59,,0.00,s3,0,1,7,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
60,9xz1zuoz,,0,24,23,post_experimental,FinalForProlific,2023-03-08 02:36:24.186959+00:00,1,,,217.00,60,,0.00,s4,1,1,10,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
61,1iluq19k,,0,1,23,pretrade,Consent,2023-03-08 03:09:21.810525+00:00,1,,,0.00,61,,0.00,s1,0,,,,,,,1,1,vmu7c279,,,,,0
62,1cpveq2z,,0,1,23,pretrade,Consent,2023-03-08 03:10:50.370015+00:00,1,,,0.00,62,,0.00,s1,0,,,,,,,1,1,vmu7c279,,,,,0
63,hhddw8zy,,0,1,23,pretrade,Consent,2023-03-08 03:10:52.861145+00:00,1,,,0.00,63,,0.00,s2,0,,,,,,,1,1,vmu7c279,,,,,0
64,bi2jfx42,,0,24,23,post_experimental,FinalForProlific,2023-03-08 03:40:20.919209+00:00,1,,,197.00,64,,0.00,s2,0,1,5,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
65,j127swcg,,0,24,23,post_experimental,FinalForProlific,2023-03-08 03:43:39.412054+00:00,1,,,176.00,65,,0.00,s3,0,1,4,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
66,l1c1hcmk,,0,24,23,post_experimental,FinalForProlific,2023-03-08 03:44:25.878530+00:00,1,,,171.00,66,,0.00,s4,1,1,5,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
67,izacs7fd,,0,24,23,post_experimental,FinalForProlific,2023-03-08 03:53:00.982108+00:00,1,,,166.00,67,,0.00,s1,0,1,3,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
68,dhiqzueo,,0,24,23,post_experimental,FinalForProlific,2023-03-08 04:04:06.597469+00:00,1,,,221.00,68,,0.00,s1,0,1,7,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
69,yq3wii2n,,0,24,23,post_experimental,FinalForProlific,2023-03-08 04:50:15.594906+00:00,1,,,206.00,69,,0.00,s2,0,1,5,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
70,gnzz7gc4,,0,24,23,post_experimental,FinalForProlific,2023-03-08 05:05:50.348530+00:00,1,,,181.00,70,,0.00,s2,0,1,5,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
71,vxcujztb,,0,6,23,trader_wrapper,Trader,2023-03-08 05:07:07.428803+00:00,1,,,0.00,71,,0.00,s3,0,1,0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
72,5ymfsw49,,0,24,23,post_experimental,FinalForProlific,2023-03-08 06:32:56.936821+00:00,1,,,192.00,72,,0.00,s4,1,1,6,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
73,7qzgrb99,,0,24,23,post_experimental,FinalForProlific,2023-03-08 06:57:41.100549+00:00,1,,,201.00,73,,0.00,s1,0,1,7,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
74,tc7qz39m,,0,2,23,pretrade,Instructions,2023-03-08 07:26:30.668647+00:00,1,,,0.00,74,,0.00,s1,0,1,,,,,,1,1,vmu7c279,,,,,0
75,fcp9s0do,,0,24,23,post_experimental,FinalForProlific,2023-03-08 17:05:37.465550+00:00,1,,,201.00,75,,0.00,s2,0,1,5,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
76,vy5cs272,,0,2,23,pretrade,Instructions,2023-03-08 17:39:32.928796+00:00,1,,,0.00,76,,0.00,s2,0,1,,,,,,1,1,vmu7c279,,,,,0
77,19wrqo38,,0,2,23,pretrade,Instructions,2023-03-08 21:10:14.637893+00:00,1,,,0.00,77,,0.00,s3,0,1,,,,,,1,1,vmu7c279,,,,,0
78,iwam94ip,,0,24,23,post_experimental,FinalForProlific,2023-03-08 22:58:59.813779+00:00,1,,,165.00,78,,0.00,s4,1,1,2,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
79,41x3lsag,,0,24,23,post_experimental,FinalForProlific,2023-03-08 23:37:49.559005+00:00,1,,,287.00,79,,0.00,s1,0,1,7,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
80,cj9n1uj4,,0,24,23,post_experimental,FinalForProlific,2023-03-08 23:53:59.192581+00:00,1,,,137.00,80,,0.00,s1,0,1,5,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
81,1f2rfly4,,0,24,23,post_experimental,FinalForProlific,2023-03-09 00:55:04.849604+00:00,1,,,162.00,81,,0.00,s2,0,1,5,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
82,vft3by6a,,0,8,23,trader_wrapper,Trader,2023-03-09 01:02:07.170831+00:00,1,,,0.00,82,,0.00,s2,0,1,7,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
83,gy1a20qq,,0,24,23,post_experimental,FinalForProlific,2023-03-09 01:15:09.543204+00:00,1,,,152.00,83,,0.00,s3,0,1,7,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
84,1nttq961,,0,1,23,pretrade,Consent,2023-03-09 01:56:08.524494+00:00,1,,,0.00,84,,0.00,s4,1,,,,,,,1,1,vmu7c279,,,,,0
85,sjm6836i,,0,1,23,pretrade,Consent,2023-03-09 02:35:28.533128+00:00,1,,,0.00,85,,0.00,s1,0,,,,,,,1,1,vmu7c279,,,,,0
86,abm177n4,,0,1,23,pretrade,Consent,2023-03-09 02:46:06.258851+00:00,1,,,0.00,86,,0.00,s1,0,,,,,,,1,1,vmu7c279,,,,,0
87,sctcle73,,0,2,23,pretrade,Instructions,2023-03-09 03:13:57.643977+00:00,1,,,0.00,87,,0.00,s2,0,1,,,,,,1,1,vmu7c279,,,,,0
88,kcs5h9jw,,0,2,23,pretrade,Instructions,2023-03-09 03:14:57.510887+00:00,1,,,0.00,88,,0.00,s2,0,1,,,,,,1,1,vmu7c279,,,,,0
89,px6py4fl,,0,24,23,post_experimental,FinalForProlific,2023-03-09 03:26:10.080298+00:00,1,,,172.00,89,,0.00,s3,0,1,7,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
90,leux5m59,,0,24,23,post_experimental,FinalForProlific,2023-03-09 03:37:14.910920+00:00,1,,,152.00,90,,0.00,s4,1,1,7,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
91,5gtepg45,,0,24,23,post_experimental,FinalForProlific,2023-03-09 03:58:15.174831+00:00,1,,,251.00,91,,0.00,s1,0,1,6,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
92,rishpgae,,0,24,23,post_experimental,FinalForProlific,2023-03-09 04:07:53.485279+00:00,1,,,262.00,92,,0.00,s1,0,1,7,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
93,1ppilrmm,,0,1,23,pretrade,Consent,2023-03-09 04:43:49.246974+00:00,1,,,0.00,93,,0.00,s2,0,,,,,,,1,1,vmu7c279,,,,,0
94,vrwqe4da,,0,24,23,post_experimental,FinalForProlific,2023-03-09 04:54:59.811809+00:00,1,,,197.00,94,,0.00,s2,0,1,5,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
95,bgjp13q8,,0,24,23,post_experimental,FinalForProlific,2023-03-09 04:56:07.690074+00:00,1,,,206.00,95,,0.00,s3,0,1,6,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
96,g4ux0ytr,,0,24,23,post_experimental,FinalForProlific,2023-03-09 05:18:17.301409+00:00,1,,,137.00,96,,0.00,s4,1,1,3,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
97,10gutv9v,,0,1,23,pretrade,Consent,2023-03-09 06:11:30.928994+00:00,1,,,0.00,97,,0.00,s1,0,,,,,,,1,1,vmu7c279,,,,,0
98,1c9lzru0,,0,24,23,post_experimental,FinalForProlific,2023-03-09 18:04:33.159720+00:00,1,,,92.00,98,,0.00,s1,0,1,7,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
99,qzgbjdzz,,0,24,23,post_experimental,FinalForProlific,2023-03-09 19:23:19.606737+00:00,1,,,241.00,99,,0.00,s2,0,1,6,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
100,lw8audd5,,0,24,23,post_experimental,FinalForProlific,2023-03-09 19:57:04.337276+00:00,1,,,157.00,100,,0.00,s2,0,1,7,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
101,7ydas6j1,,0,21,23,post_experimental,Results,2023-03-09 20:05:45.792463+00:00,1,,,270.00,101,,0.00,s3,0,1,6,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
102,v3ju8jv9,,0,24,23,post_experimental,FinalForProlific,2023-03-09 20:17:24.324998+00:00,1,,,192.00,102,,0.00,s4,1,1,3,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
103,i6yb4yej,,0,24,23,post_experimental,FinalForProlific,2023-03-09 21:46:14.205631+00:00,1,,,216.00,103,,0.00,s1,0,1,7,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
104,89x71bvv,,0,3,23,pretrade,CQPage,2023-03-09 21:59:46.480720+00:00,1,,,0.00,104,,0.00,s1,0,1,,,,,,1,1,vmu7c279,,,,,0
105,y94wkq96,,0,1,23,pretrade,Consent,2023-03-09 22:26:49.586249+00:00,1,,,0.00,105,,0.00,s2,0,,,,,,,1,1,vmu7c279,,,,,0
106,wpwzt9j0,,0,24,23,post_experimental,FinalForProlific,2023-03-09 22:33:56.321287+00:00,1,,,237.00,106,,0.00,s2,0,1,7,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
107,aqvtf4p9,,0,24,23,post_experimental,FinalForProlific,2023-03-09 22:40:48.210595+00:00,1,,,207.00,107,,0.00,s3,0,1,1,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
108,qvyokspm,,0,1,23,pretrade,Consent,2023-03-09 23:04:42.544883+00:00,1,,,0.00,108,,0.00,s4,1,,,,,,,1,1,vmu7c279,,,,,0
109,5kbeb2zm,,0,24,23,post_experimental,FinalForProlific,2023-03-09 23:05:37.473944+00:00,1,,,212.00,109,,0.00,s1,0,1,6,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
110,vfasznp4,,0,1,23,pretrade,Consent,2023-03-09 23:18:23.857787+00:00,1,,,0.00,110,,0.00,s1,0,,,,,,,1,1,vmu7c279,,,,,0
111,2f9gqu83,,0,24,23,post_experimental,FinalForProlific,2023-03-09 23:28:05.811091+00:00,1,,,256.00,111,,0.00,s2,0,1,2,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
112,1u0w0ayy,,0,1,23,pretrade,Consent,2023-03-10 00:08:18.460204+00:00,1,,,0.00,112,,0.00,s2,0,,,,,,,1,1,vmu7c279,,,,,0
113,vjy9du3z,,0,24,23,post_experimental,FinalForProlific,2023-03-10 00:53:09.054285+00:00,1,,,187.00,113,,0.00,s3,0,1,10,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
114,b8u4u74w,,0,24,23,post_experimental,FinalForProlific,2023-03-10 02:08:18.690475+00:00,1,,,216.00,114,,0.00,s4,1,1,7,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
115,bsjfe8ds,,0,24,23,post_experimental,FinalForProlific,2023-03-10 02:30:57.726077+00:00,1,,,152.00,115,,0.00,s1,0,1,8,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
116,5wgi88t6,,0,24,23,post_experimental,FinalForProlific,2023-03-10 02:36:40.849802+00:00,1,,,186.00,116,,0.00,s1,0,1,6,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
117,688879oh,,0,1,23,pretrade,Consent,2023-03-10 02:49:39.458040+00:00,1,,,0.00,117,,0.00,s2,0,,,,,,,1,1,vmu7c279,,,,,0
118,uvutumeh,,0,20,23,post_experimental,Q,2023-03-10 02:58:50.203492+00:00,1,,,187.00,118,,0.00,s2,0,1,0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vmu7c279,,,,,0
